file,iou,has_pred
c46bf04050a2a9323dfe563e8813602f_jpg.rf.p9sND8cOV6y5xlvHAQGY.jpg,0.9912955140689214,True
e0d38d159ad3a801d0304d7e275812cc_jpg.rf.6PBCDiOZm6DHgHmGhyG2.jpg,0.9913482849442231,True
c20ca9283ea51ac7707905894a7da703_jpg.rf.4Dxb3pgUwhlAioP7K1sr.jpg,0.9913509449882083,True
1728cd731489df8bb8e0396e178fe393_jpg.rf.aaSYQpDxG4J563ZyPrMg.jpg,0.9913844134648995,True
1be2a621f309c7482e9a79ad5b23ecbe_jpg.rf.BLMedq63NNl2Ml4DwuzZ.jpg,0.9914110662120483,True
d3b9309d00a2b671407b918ea867a935_jpg.rf.aRo6nfLUXyNUcXM0URP4.jpg,0.9914113178756808,True
26fa37995fa5b18ec40e0a94e6d91104_jpg.rf.9KUQUmSzc5PPWDEs7yHS.jpg,0.9914301370943831,True
de60ba81aa78387928e4bdc11f3be301_jpg.rf.JejdYP6jPbGAIZGRyVJ3.jpg,0.9915161377747269,True
31b83afa654d5dd874c3f0111126ab7f_jpg.rf.szOGH42B7NxjEFOdUfaQ.jpg,0.9915649860825665,True
a20eb4bb3cea2e394cfcf9ed969b628e_jpg.rf.5KRwGNQG7awFhB1AQYJg.jpg,0.9915857573310751,True
383c2ed7bbe2d327ab55a871db497c33_jpg.rf.FEsb6X7GaNwbhzTaLtTX.jpg,0.9915937526157967,True
97ed198b00b5491747d3b425df8e7096_jpg.rf.pp5GWDIXjdgI3O8TCKdw.jpg,0.9916487412180689,True
614811e933a680fd6535ac8bf06bf530_jpg.rf.RY2ehugxkxiL6q7zizGg.jpg,0.9917096907500941,True
b5102d7f9740eee7754ed268becb2163_jpg.rf.a52VcJCxU02GHIndMX2a.jpg,0.9917285140701043,True
15cc23c777b00d0e123f9df468f2852b_jpg.rf.zmtcQXGhG5q5qFHFmP7b.jpg,0.9919146888560206,True
6859628a422c1b72be8b074841cd943e_jpg.rf.82eoW5VYbVCkbDPH4XMq.jpg,0.9919418721667759,True
f041d3171dfe3137390c85fc5437e447_jpg.rf.yRCiNLyCYET6XMDQHmJw.jpg,0.9920240777935629,True
9146a6989dac08f1769e677064ebfb49_jpg.rf.JGX1wQDEaIkKKvTJHfUo.jpg,0.9920558100586178,True
285d7c487a4e20ad832a74acb527b77f_jpg.rf.FVAOeXlH2NZVK3IXXOwi.jpg,0.9920895420992427,True
e4583d082076b2b549b3736ad1b193c9_jpg.rf.o8rh6VQ7vSXvLnv2TtgJ.jpg,0.9921084386997098,True
48e115dcbf1b3a67ca47a75a92da3f33_jpg.rf.hwVAGleuCSgVtJXkLzr8.jpg,0.9921265711285022,True
e7edc4f1b8d3cc1069b96d0358e066c9_jpg.rf.KUmPhG6HrXQw0RZmZtEp.jpg,0.9922018551294146,True
13106bbc80a01cc413c2ab5052d2ec25_jpg.rf.urKYtZ45eUEYE8JFEj5n.jpg,0.9924342411346129,True
31419854b103ca6becc4cc394c449e95_jpg.rf.MoYhISqY0mrgeEujb7K1.jpg,0.9924355293097844,True
